	x				y
-6.967440		-7.226862
-6.947440		-7.365160
-6.927440		-7.502657
-6.907440		-7.639355
-6.887440		-7.775252
-6.867440		-7.910350
-6.847440		-8.044647
-6.827440		-8.178144
-6.807440		-8.310842
-6.787440		-8.442739
-6.767440		-8.573837
-6.747440		-8.704134
-6.727440		-8.833632
-6.707440		-8.962329
-6.687440		-9.090227
-6.667440		-9.217324
-6.647440		-9.343622
-6.627440		-9.469119
-6.607440		-9.593817
-6.587440		-9.717714
-6.567440		-9.840812
-6.547440		-9.963109
-6.527440		-10.084607
-6.507440		-10.205304
-6.487440		-10.325202
-6.467440		-10.444299
-6.447440		-10.562597
-6.427440		-10.680094
-6.407440		-10.796792
-6.387440		-10.912689
-6.367440		-11.027787
-6.347440		-11.142084
-6.327440		-11.255582
-6.307440		-11.368279
-6.287440		-11.480177
-6.267440		-11.591274
-6.247440		-11.701572
-6.227440		-11.811069
-6.207440		-11.919767
-6.187440		-12.027664
-6.167440		-12.134762
-6.147440		-12.241059
-6.127440		-12.346557
-6.107440		-12.451254
-6.087440		-12.555152
-6.067441		-12.658249
-6.047441		-12.760547
-6.027441		-12.862044
-6.007441		-12.962742
-5.987441		-13.062639
-5.967441		-13.161737
-5.947441		-13.260034
-5.927441		-13.357532
-5.907441		-13.454229
-5.887441		-13.550127
-5.867441		-13.645225
-5.847441		-13.739522
-5.827441		-13.833020
-5.807441		-13.925717
-5.787441		-14.017615
-5.767441		-14.108712
-5.747441		-14.199010
-5.727441		-14.288507
-5.707441		-14.377205
-5.687441		-14.465102
-5.667441		-14.552200
-5.647441		-14.638498
-5.627441		-14.723995
-5.607441		-14.808693
-5.587441		-14.892590
-5.567441		-14.975688
-5.547441		-15.057985
-5.527441		-15.139483
-5.507441		-15.220180
-5.487441		-15.300078
-5.467441		-15.379176
-5.447441		-15.457473
-5.427441		-15.534971
-5.407441		-15.611668
-5.387441		-15.687566
-5.367441		-15.762663
-5.347441		-15.836961
-5.327441		-15.910459
-5.307441		-15.983156
-5.287441		-16.055054
-5.267441		-16.126151
-5.247441		-16.196449
-5.227441		-16.265947
-5.207441		-16.334644
-5.187441		-16.402542
-5.167441		-16.469639
-5.147441		-16.535937
-5.127441		-16.601434
-5.107441		-16.666132
-5.087441		-16.730030
-5.067441		-16.793127
-5.047441		-16.855425
-5.027442		-16.916922
-5.007442		-16.977620
-4.987442		-17.037518
-4.967442		-17.096615
-4.947442		-17.154913
-4.927442		-17.212410
-4.907442		-17.269108
-4.887442		-17.325006
-4.867442		-17.380103
-4.847442		-17.434401
-4.827442		-17.487899
-4.807442		-17.540596
-4.787442		-17.592494
-4.767442		-17.643591
-4.747442		-17.693889
-4.727442		-17.743387
-4.707442		-17.792084
-4.687442		-17.839982
-4.667442		-17.887080
-4.647442		-17.933377
-4.627442		-17.978875
-4.607442		-18.023572
-4.587442		-18.067470
-4.567442		-18.110568
-4.547442		-18.152865
-4.527442		-18.194363
-4.507442		-18.235061
-4.487442		-18.274958
-4.467442		-18.314056
-4.447442		-18.352354
-4.427442		-18.389851
-4.407442		-18.426549
-4.387442		-18.462446
-4.367442		-18.497544
-4.347442		-18.531842
-4.327442		-18.565339
-4.307442		-18.598037
-4.287442		-18.629935
-4.267442		-18.661032
-4.247442		-18.691330
-4.227442		-18.720828
-4.207442		-18.749525
-4.187442		-18.777423
-4.167442		-18.804521
-4.147442		-18.830818
-4.127442		-18.856316
-4.107442		-18.881014
-4.087442		-18.904911
-4.067442		-18.928009
-4.047442		-18.950307
-4.027442		-18.971804
-4.007442		-18.992502
-3.987442		-19.012400
-3.967443		-19.031497
-3.947443		-19.049795
-3.927443		-19.067293
-3.907443		-19.083991
-3.887443		-19.099888
-3.867443		-19.114986
-3.847443		-19.129284
-3.827443		-19.142781
-3.807443		-19.155479
-3.787443		-19.167377
-3.767443		-19.178474
-3.747443		-19.188772
-3.727443		-19.198270
-3.707443		-19.206968
-3.687443		-19.214865
-3.667443		-19.221963
-3.647443		-19.228261
-3.627443		-19.233758
-3.607443		-19.238456
-3.587443		-19.242354
-3.567443		-19.245451
-3.547443		-19.247749
-3.527443		-19.249247
-3.507443		-19.249945
-3.487443		-19.249842
-3.467443		-19.248940
-3.447443		-19.247238
-3.427443		-19.244735
-3.407443		-19.241433
-3.387443		-19.237331
-3.367443		-19.232429
-3.347443		-19.226726
-3.327443		-19.220224
-3.307443		-19.212922
-3.287443		-19.204820
-3.267443		-19.195917
-3.247443		-19.186215
-3.227443		-19.175713
-3.207443		-19.164411
-3.187443		-19.152308
-3.167443		-19.139406
-3.147443		-19.125704
-3.127443		-19.111202
-3.107443		-19.095899
-3.087443		-19.079797
-3.067443		-19.062895
-3.047443		-19.045193
-3.027443		-19.026690
-3.007443		-19.007388
-2.987443		-18.987286
-2.967443		-18.966384
-2.947443		-18.944681
-2.927444		-18.922179
-2.907444		-18.898877
-2.887444		-18.874775
-2.867444		-18.849872
-2.847444		-18.824170
-2.827444		-18.797668
-2.807444		-18.770366
-2.787444		-18.742263
-2.767444		-18.713361
-2.747444		-18.683659
-2.727444		-18.653157
-2.707444		-18.621855
-2.687444		-18.589752
-2.667444		-18.556850
-2.647444		-18.523148
-2.627444		-18.488646
-2.607444		-18.453343
-2.587444		-18.417241
-2.567444		-18.380339
-2.547444		-18.342637
-2.527444		-18.304135
-2.507444		-18.264832
-2.487444		-18.224730
-2.467444		-18.183828
-2.447444		-18.142126
-2.427444		-18.099624
-2.407444		-18.056321
-2.387444		-18.012219
-2.367444		-17.967317
-2.347444		-17.921615
-2.327444		-17.875113
-2.307444		-17.827810
-2.287444		-17.779708
-2.267444		-17.730806
-2.247444		-17.681104
-2.227444		-17.630602
-2.207444		-17.579299
-2.187444		-17.527197
-2.167444		-17.474295
-2.147444		-17.420593
-2.127444		-17.366091
-2.107444		-17.310789
-2.087444		-17.254686
-2.067444		-17.197784
-2.047444		-17.140082
-2.027444		-17.081580
-2.007444		-17.022278
-1.987444		-16.962176
-1.967444		-16.901273
-1.947444		-16.839571
-1.927444		-16.777069
-1.907444		-16.713767
-1.887444		-16.649665
-1.867445		-16.584763
-1.847445		-16.519060
-1.827445		-16.452558
-1.807445		-16.385256
-1.787445		-16.317154
-1.767445		-16.248252
-1.747445		-16.178550
-1.727445		-16.108048
-1.707445		-16.036745
-1.687445		-15.964643
-1.667445		-15.891741
-1.647445		-15.818039
-1.627445		-15.743537
-1.607445		-15.668235
-1.587445		-15.592133
-1.567445		-15.515230
-1.547445		-15.437528
-1.527445		-15.359026
-1.507445		-15.279724
-1.487445		-15.199622
-1.467445		-15.118720
-1.447445		-15.037018
-1.427445		-14.954516
-1.407445		-14.871213
-1.387445		-14.787111
-1.367445		-14.702209
-1.347445		-14.616507
-1.327445		-14.530005
-1.307445		-14.442703
-1.287445		-14.354601
-1.267445		-14.265699
-1.247445		-14.175996
-1.227445		-14.085494
-1.207445		-13.994192
-1.187445		-13.902090
-1.167445		-13.809188
-1.147445		-13.715486
-1.127445		-13.620984
-1.107445		-13.525682
-1.087445		-13.429580
-1.067445		-13.332678
-1.047445		-13.234975
-1.027445		-13.136473
-1.007445		-13.037171
-0.987445		-12.937069
-0.967445		-12.836167
-0.947445		-12.734465
-0.927445		-12.631963
-0.907445		-12.528661
-0.887445		-12.424559
-0.867445		-12.319657
-0.847445		-12.213955
-0.827446		-12.107452
-0.807446		-12.000150
-0.787446		-11.892048
-0.767446		-11.783146
-0.747446		-11.673444
-0.727446		-11.562942
-0.707446		-11.451640
-0.687446		-11.339538
-0.667446		-11.226636
-0.647446		-11.112934
-0.627446		-10.998432
-0.607446		-10.883130
-0.587446		-10.767028
-0.567446		-10.650126
-0.547446		-10.532424
-0.527446		-10.413921
-0.507446		-10.294619
-0.487446		-10.174517
-0.467446		-10.053615
-0.447446		-9.931913
-0.427446		-9.809410
-0.407446		-9.686108
-0.387446		-9.562006
-0.367446		-9.437104
-0.347446		-9.311402
-0.327446		-9.184899
-0.307446		-9.057597
-0.287446		-8.929495
-0.267446		-8.800593
-0.247446		-8.670890
-0.227446		-8.540388
-0.207446		-8.409086
-0.187446		-8.276984
-0.167446		-8.144082
-0.147446		-8.010380
-0.127446		-7.875878
-0.107446		-7.740575
-0.087446		-7.604473
-0.067446		-7.467571
-0.047446		-7.329869
-0.027446		-7.191367
-0.007446		-7.052064
0.012554		-6.911962
0.032554		-6.771060
0.052554		-6.629358
0.072554		-6.486856
0.092554		-6.343554
0.112554		-6.199451
0.132554		-6.054549
0.152554		-5.908847
0.172554		-5.762345
0.192554		-5.615043
0.212554		-5.466941
0.232554		-5.318038
0.252554		-5.168336
0.272554		-5.017834
0.292554		-4.866532
0.312554		-4.714429
0.332554		-4.561527
0.352554		-4.407825
0.372554		-4.253323
0.392554		-4.098020
0.412554		-3.941918
0.432554		-3.785016
0.452554		-3.627314
0.472554		-3.468811
0.492554		-3.309509
0.512554		-3.149407
0.532554		-2.988505
0.552554		-2.826803
0.572554		-2.664301
0.592554		-2.500999
0.612554		-2.336897
0.632554		-2.171995
0.652554		-2.006293
0.672554		-1.839791
0.692554		-1.672489
0.712554		-1.504387
0.732554		-1.335485
0.752554		-1.165783
0.772554		-0.995281
0.792554		-0.823979
0.812554		-0.651877
0.832554		-0.478975
0.852554		-0.305273
0.872554		-0.130771
0.892554		0.044531
0.912554		0.220633
0.932554		0.397535
0.952554		0.575237
0.972554		0.753739
0.992554		0.933041
1.012554		1.113143
1.032554		1.294045
1.052554		1.475747
1.072554		1.658249
1.092554		1.841551
1.112554		2.025653
1.132554		2.210555
1.152554		2.396257
1.172554		2.582759
1.192554		2.770061
1.212554		2.958163
1.232554		3.147065
1.252554		3.336767
1.272554		3.527269
1.292554		3.718571
1.312554		3.910673
1.332554		4.103575
1.352554		4.297276
1.372554		4.491778
1.392554		4.687080
1.412554		4.883182
1.432554		5.080084
1.452554		5.277786
1.472553		5.476288
1.492553		5.675590
1.512553		5.875692
1.532553		6.076594
1.552553		6.278296
1.572553		6.480798
1.592553		6.684100
1.612553		6.888202
1.632553		7.093104
1.652553		7.298806
1.672553		7.505308
1.692553		7.712610
1.712553		7.920712
1.732553		8.129613
1.752553		8.339315
1.772553		8.549817
1.792553		8.761119
1.812553		8.973221
1.832553		9.186123
1.852553		9.399825
1.872553		9.614327
1.892553		9.829629
1.912553		10.045731
1.932553		10.262633
1.952553		10.480335
1.972553		10.698836
1.992553		10.918138
2.012553		11.138240
2.032553		11.359142
2.052553		11.580844
2.072553		11.803346
2.092553		12.026648
2.112553		12.250750
2.132553		12.475652
2.152553		12.701354
2.172553		12.927856
2.192553		13.155157
2.212553		13.383259
2.232553		13.612161
2.252553		13.841863
2.272553		14.072365
2.292553		14.303667
2.312553		14.535769
2.332553		14.768671
2.352553		15.002373
2.372553		15.236874
2.392553		15.472176
2.412553		15.708278
2.432553		15.945180
2.452553		16.182882
2.472553		16.421384
2.492553		16.660686
2.512552		16.900788
2.532552		17.141689
2.552552		17.383391
2.572552		17.625893
2.592552		17.869195
2.612552		18.113297
2.632552		18.358199
2.652552		18.603901
2.672552		18.850402
2.692552		19.097704
2.712552		19.345806
2.732552		19.594708
2.752552		19.844410
2.772552		20.094912
2.792552		20.346214
2.812552		20.598315
2.832552		20.851217
2.852552		21.104919
2.872552		21.359421
